scorer,Unnamed: 1,Unnamed: 2,sebastien,sebastien.1,sebastien.2,sebastien.3,sebastien.4,sebastien.5,sebastien.6,sebastien.7,sebastien.8,sebastien.9,sebastien.10,sebastien.11,sebastien.12,sebastien.13,sebastien.14,sebastien.15,sebastien.16,sebastien.17
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_312.png,583.2073833480749,504.8055292849616,624.5671365444771,441.6774849325583,656.1311587206787,397.324591702206,611.8180912061102,243.6925002799337,656.4430880759126,300.8342645644367,689.9989954650789,340.182090438366,636.8221521550245,245.82452671985197,668.8714954294344,299.8966030822642,691.4313683488515,336.06401839752004
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_313.png,582.3419130808009,507.1835795733875,628.7696348202471,446.3407849242836,661.2863701423117,405.45923725487626,621.4860594321133,230.36957226682404,660.7749908511815,291.5102127335764,692.1178462529102,334.33073349368453,635.1709681286427,233.45971294023389,671.8112075419311,291.95166140120637,698.2981275997299,331.6820414879046
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_314.png,648.8438579215103,478.26155885344343,648.4303321729686,417.0597480692685,643.0544974419263,377.3612762092631,752.6388208054827,288.4532402727928,731.9625333783965,350.8956283025929,712.5268231969357,393.9023061509321,550.5732735225245,377.2906219010077,645.0023878834954,239.09400682991543,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_315.png,637.6413253679731,202.19983756347605,649.2793550486247,269.70040971125553,661.0964313397478,327.353418283099,536.5288173714363,498.8314627577173,556.7610843547229,432.9423101041819,572.696232686692,382.6301907053968,754.3749875673951,262.68194960503524,717.9554724879217,281.4435179793094,695.8830391064226,297.99784301543366
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_316.png,562.7003819003912,280.9260966120336,609.3269275924791,316.14758796217205,642.8712050688016,342.31212439370347,476.4765908572797,122.17919262568248,500.14960748943093,54.15328276317892,516.2037222169818,4.358316743826311,761.5752384691627,335.01172893175857,728.106490816811,336.37224712900866,698.9914013956594,335.01172893175857
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_317.png,528.8218491298314,257.88216687044496,564.0433404799699,321.61629407545746,590.2078769115013,370.5909391908881,782.014222117646,279.95699163049784,755.8734169887977,337.4309535918697,737.9687559416413,376.46311467467063,830.506411098948,292.1651877645017,772.2762322566449,329.1712827297036,733.3654118152929,352.84429936185484
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_318.png,818.4719114699607,247.85056498492247,773.2234230378876,308.3290324502299,740.7769459670841,351.591001877968,825.5350901520403,275.88255537942626,772.5612500364426,321.5724924791293,,,841.753097765628,281.1044673104949,,,729.6289138596804,344.13801111254315
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_319.png,794.9646774410706,248.10765513494843,765.0638934923196,314.17585439895544,745.1897197299758,362.33939261580605,806.6027071217221,274.6065534847399,768.1076858703359,328.320536626209,,,823.2540418955775,269.9513416124792,,,733.3726434388526,356.96799430165913
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_320.png,638.1076141847453,261.283633536049,656.3385580278963,331.7584761536027,671.5763618370971,383.1860640096554,742.3233080941008,483.3202033272606,733.0717843528003,427.2668536005576,723.8202606114999,384.2744785674554,774.4315375492025,484.68072152451066,743.9559299308008,423.72950628770747,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_321.png,882.0344919585942,271.73892831162146,824.673777474083,318.7009167784728,782.4079878539168,353.58696535384803,890.756004102438,299.91612139173225,836.451838696162,323.1531493451811,768.6548340886246,341.84646823713524,483.81742021319985,321.28862514283685,556.2150017045167,330.33832282925147,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_322.png,876.5989162531548,276.9938926223373,821.6316068383848,328.02217660673296,784.210865249828,363.294358869631,886.4464798290908,301.8813714778846,838.9776214788451,328.06986700029364,769.3499965806881,354.70012156699596,488.7194382459042,368.7156550611835,559.6218959926434,376.41465931146075,614.7682520178851,382.6812906779655
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_323.png,734.8206222206878,505.35191886269,733.2755518839829,443.5491053944927,729.7439625429431,396.53482229189973,761.5282666123016,500.9374321863902,745.1946659099924,430.5263696994083,729.302513875313,380.4219459234055,513.7260254912339,403.76976826256237,576.1910119608763,395.60296791140775,619.2322570547993,390.96775690129294
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_324.png,612.071317930636,520.9644133327959,633.8750982902455,453.54041560538786,647.6282520555377,404.230327715194,668.9098357506878,228.7260893777193,677.7388091032874,289.64600551065666,685.684885120627,339.3089806190295,732.6991682232201,290.5289163178609,731.8162708879601,359.1741841343229,731.3748222203301,406.62988896065747
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_325.png,630.609313933874,504.5889757186099,637.4517682821387,446.9799245928974,643.4113252951435,404.1594038327892,795.7473069610614,315.23332658577743,752.0599340059999,320.06758506850963,726.4562687085663,322.57423761511154,648.2354668507553,249.0657612958832,615.5682654461367,208.01103520629496,586.211929048743,167.3977577843367
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_326.png,857.0725218468335,385.8656803311094,789.8629229026801,387.77040580725946,744.393677995484,388.87400122110546,,,781.8036753570573,378.0331179521197,731.1502179665846,378.2792331979859,582.9347439020244,498.1295826318011,599.7097932719637,428.1599688124491,611.6289072979731,378.93844237170623
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_327.png,457.05673248849155,387.87257142413193,521.1554190373113,372.2955163131059,585.6121988070743,361.552719684812,823.5426434922563,249.3918497053065,771.2309763781036,299.9377221489393,731.5005962914053,339.66810223563755,845.6150768737554,294.19888946974953,775.2040143867733,309.4288685029839,722.0094499373607,320.46508519373344
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_328.png,667.2083543905353,254.9314650843155,686.5277127914862,323.22947858626907,694.1466146960867,365.67764634047126,703.1260347979371,273.7066162063665,697.1397547300369,327.8552404569193,,,735.7784715319389,278.87658535591675,704.7586566346372,324.58999678351915,678.3646036079858,356.6982262386208
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_329.png,747.4969672864357,268.80985203279533,702.2484788543627,319.5764488102431,673.9957641260439,357.54103422642146,741.316685939616,288.67504207614445,706.0007925292175,330.39194116717766,686.1356024858684,356.21668822353155,764.93418965782,298.16618843018904,715.373619563029,328.5544185167777,672.8921424569689,347.6084392047469
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_330.png,682.2393664427902,276.7945939982516,682.8203207635463,334.454310333305,684.8536608861931,373.81396556453785,670.6580446367276,258.14284955658223,673.536804901065,329.3182100427367,677.8339235523825,378.01888809100205,708.0928007220768,269.3375955347629,688.755766791148,330.92962953698077,669.9558726916338,373.7217694396845
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_331.png,743.3529433619469,279.4097663386003,719.2939909761129,339.0053364686477,704.0640119428784,383.59165189927575,648.782373897603,271.96174809842984,628.4757351866239,231.3484706764716,613.0250318195746,201.32996127763292,644.037231822795,500.5637473980992,644.920129158055,440.52672860042185,644.920129158055,408.5217001972482
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_332.png,695.4450858232083,265.001176435327,668.5068255176569,329.7618426244304,647.0106380011058,375.2031504125828,609.7324393964539,307.1772405500792,608.3719211992037,253.02861629952636,605.3787811652536,203.7778575590738,778.9809031343626,459.8273822815372,742.7911190875108,430.7122928603857,706.0571277617588,399.96458160253405
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_333.png,542.1350147723026,414.3282428680001,585.3969842000407,394.46305282465096,612.7668015930996,380.9988684619365,656.2494953546525,398.65681516713573,676.9975827332617,382.5439387986414,,,685.8429363472844,275.8342029336018,715.774336686786,212.4340549417485,740.2636642372872,164.54381439854598
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_334.png,454.1157950294053,313.33897522736294,521.0707804965581,344.1295542274418,569.8709434400794,366.3510569963667,686.8786327703327,321.0267447467716,,,,,718.831120411924,333.95297838359716,,,671.0476275297261,343.3934860958855
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_335.png,478.1850998065866,189.97676351414896,513.4065911567251,125.57175075961004,530.8496154444127,75.59077731988971,823.428832507633,309.82196636287085,776.4145494050401,333.6601944148898,745.9545913385714,349.9937951171991,841.9696765480923,329.68715640621997,790.0777413275149,337.54575908985225,732.711131309672,336.5296107544847
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_336.png,528.1837891182263,344.3831450176141,574.9856151036287,333.4989994396135,,,489.27296867687414,343.8389377387141,,,606.8217409192803,340.02948678641394,626.1410993202313,271.73147328446026,680.8339308496842,307.9212573313122,734.982555100237,340.3015904258639
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_337.png,631.2778526934816,338.8350308627759,672.3655022504338,337.4745126655259,699.5758661954351,340.46765269947605,592.9112395310295,346.7260364068263,657.6719057201329,349.9912800802265,701.7526953110353,346.9981400462764,742.7293150627389,238.25534874718718,781.9405227560114,292.3274251095994,815.9593787456085,344.609035367296
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_338.png,611.6890524732466,333.12780260846114,653.7650059340642,332.94875599798957,681.1591373362133,337.9620610911934,571.5826117276165,341.00585346920997,638.5460440439813,345.1239255100559,682.7705568304575,344.4077390681697,718.0427390933556,240.7397516051343,762.2672518798319,293.0213618628309,800.7622731312181,343.5125060158118
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_339.png,733.7133361827898,472.98476459935125,719.3662544848155,425.7497571629433,,,762.6282239125535,464.1557912467516,728.85740083886,417.14150814415865,702.8119294486912,380.0598200632403,644.9821539891637,466.8044832525315,644.0992566539038,431.04714117450305,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_340.png,544.9361552986788,512.1746772285306,586.873778723527,450.15113942651834,614.6850447842158,406.00627266352024,649.0597342848455,314.41553559345544,672.6772380030495,350.3936020052989,702.6957474018882,392.993398431592,685.258525030504,332.73565530009967,698.2812607255884,363.6370620341983,709.7589260839679,389.0203604229222
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_341.png,488.2994142735197,368.1925788430296,561.4952932855736,370.64151159807966,613.4670884205262,367.64837156412955,687.6869016861658,248.05276191686983,709.5926822925081,175.35595855145868,729.2371480020422,116.42256815882833,655.5293391053597,324.92817864471607,,,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_342.png,603.4634431164386,276.3497226088573,636.2289728327347,318.6047226801463,,,571.0560066210855,279.0354217659308,625.1280829834978,321.8275616686345,668.8154559385594,355.48832443728844,732.7678212508763,242.27971397799462,761.461984646825,294.59138109214734,787.5074560369941,356.39419456034466
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_343.png,607.5542915720844,251.47427223050556,639.9424949542426,305.5030240608326,,,575.0208496097367,258.01000833901287,630.3567486617653,307.39112560329033,670.5878353741326,346.75078083452325,748.3072238985554,236.91794754509075,769.2298301384219,291.1641476916315,791.3789107201183,354.78386161642476
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_344.png,642.6141614735114,171.54626545402743,648.4237046810733,249.39414443535895,651.0379991244763,305.7467135487109,695.0452534631212,194.05824538333042,677.3261466800569,264.06324103445314,668.7571059075406,315.91341416194444,585.461599144707,228.18747604725095,590.1800093819461,270.2829821874586,590.8286835409185,330.1620795752709
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_345.png,618.2489076344398,163.80688511957305,668.7400517874207,224.6827326799047,702.4008145560747,269.6234319082672,729.9739925686955,183.14391905050195,696.4290745905398,229.1553648079653,664.0848399151602,294.8690039847577,789.1602625929073,270.6034673103112,741.1757709865283,318.0508190852756,707.5150082178743,351.35348863298645
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_346.png,732.937091576856,268.7782934397962,696.5906296511286,321.2389503079644,668.4803118070931,362.5987173268955,769.2835535025833,286.6829544869526,708.2286593317801,321.9551367498506,664.5412863767186,342.5454969540805,844.9023332684189,222.81074266685667,816.971062034855,270.4371410522926,788.3236043594048,335.7891538744134
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_347.png,719.1909036590748,287.4770224940421,708.3754113021403,359.65389312348816,700.8707839524305,403.35731121885624,656.834282729538,656.1181837127546,656.4761895085949,623.5317006069299,655.9390496771802,600.0765946351552,683.6912743002725,661.668628637373,673.664664113865,635.1697302875816,665.6075666426445,616.0117429671243
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_348.png,705.5822085922206,212.96394622106317,702.0448612793704,292.41820894046737,696.8748921298203,350.10418050387034,655.6884697102806,648.7968158217881,656.5713670455406,631.8010421180338,657.4542643808006,619.6612037582094,680.8510437651895,657.1843405067577,671.5806217449599,640.1885668030035,665.6210647319551,626.5036581064741
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_349.png,676.9996843565574,265.4166465026044,682.7385170357471,342.00799033640607,687.5944523796768,394.09893311674375,655.9601179931814,649.3288498422362,657.1412899633211,631.5287757795563,656.3660616405645,619.5902596091033,679.4678656587138,657.343878927354,671.4054911020442,639.6686731685015,665.6688015136447,626.6448373461891
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_350.png,685.4090054457005,216.91082744780482,681.3274508539503,296.36509016720896,680.2390362961503,355.1394762884121,656.0637185040589,647.1136653278356,656.1592867814819,631.2493312756123,656.8282647234431,619.3988648751564,679.3823781952785,656.5749247927157,670.9723697820518,639.7549079662622,664.8560000269778,627.5221684561142
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_351.png,681.4863267660062,204.0393039762128,680.8241537645612,282.39644248053435,681.0448780983761,345.5236019516216,655.5675209682092,649.5294113817657,656.5841910295326,631.9555431788905,657.3103839304779,618.7388323816868,680.8390339211041,657.0818175515965,670.9628104682487,639.3627107685322,664.8627901003085,627.0174314524628
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_352.png,678.0808887104791,191.09777716078148,671.4591586960294,270.33781300036304,666.1617746844697,327.2846911246305,655.8682102162568,649.574762979437,656.5944031172021,631.5651790359946,656.8848802775801,619.9460926208704,680.1230531078284,657.4176463096458,670.68254539554,638.6818694652582,665.1634793483561,626.9175444699449
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_353.png,694.2869781931571,176.40990215645456,686.7670205533515,256.80183025818667,682.6489485125053,315.5291075647217,655.694817477701,648.7721921727966,656.5662489588353,631.4888011302995,657.0019646994025,619.7244761349864,680.8210918504069,656.9055526633836,670.6543912371733,639.0412073001302,665.4258023503675,627.276882304817
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_354.png,685.0866663655737,237.25330407552102,675.0600561791662,304.93292283377207,670.2257976964339,371.89635515013686,655.6099815903565,648.3658064372368,656.1471214217712,631.8935182738529,657.0423544741291,618.2859758780141,679.6022273935461,657.318136960815,670.6498968699678,640.1296623555448,664.9204053348778,627.0592597911207
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_355.png,671.2230121311721,316.9457876425471,673.0134782358879,364.3931394175115,676.7734570557906,422.4042412102981,655.7077384481577,648.906035978552,656.5324382570506,631.8229685086268,656.6502525154639,619.8059141504724,679.5062186476398,657.2708483258948,670.4345207498174,639.3630810470765,664.5438078291535,627.1103981720956
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_356.png,686.7290780587495,274.0925375930076,670.4358365058372,341.95120296173025,656.8282941099984,400.67849119640323,655.325862699678,648.8886665028344,656.3336595192618,631.4460292408089,656.5662280160888,619.6625587349073,680.3657375247192,657.416178053158,670.5203378257091,639.5859266297541,664.938693901861,626.3295223106147
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_357.png,685.3940967394619,321.22332307084434,676.7998594368269,380.30870452646036,673.9351136692819,437.96169124202817,655.6723594011825,648.5205051565871,656.3885458430686,631.5110771617885,656.3885458430686,619.1568610392505,681.2760246986161,657.6518822906368,671.7865543436232,639.2100814120657,665.69896958759,627.3930051209426
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_358.png,627.8936301093746,287.60715286172723,682.3143579993775,232.91430472438623,728.2998730664299,192.64296608578414,656.4480718121986,649.3328375377201,656.0066231445686,631.8956151663358,657.1102448136435,619.7557768065113,680.7277485318475,657.0581892212448,671.0158778439879,639.1795181822305,665.7184938324282,626.8189554885911
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_359.png,747.8896743180159,334.8807259100312,697.7806432790205,369.2381036680841,655.1808468527274,408.7477594209674,680.6131238568676,657.3659147794783,671.1236535018747,639.6403003427936,664.4626748320337,626.6413216819388,655.3126442801235,648.8628244508639,656.1840757612579,631.1437176677996,657.2007458225812,620.1055855734318
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_360.png,732.9932622576271,643.9763104045435,696.8034782107751,607.7865263576916,673.946772496974,580.8482660521402,681.1083068161129,657.646106312614,672.1035148443916,639.3460452087936,667.6011188585311,626.7102887323462,653.077260839626,649.9484615625944,654.8201238018945,632.6650705200973,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_361.png,529.3971621237029,301.5167161091147,564.9770681645127,356.41813176645553,592.7812331500463,407.6673341762313,721.8022370751931,286.4768279508982,715.8936989296316,352.3659806044336,712.6708599411434,395.51621372808046,752.7773006867737,290.0577601603294,724.8460294532098,351.1126543311326,699.242364155776,394.97907389666574
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_362.png,760.3710014007653,169.97104333749428,724.4053402279533,232.33074929693888,693.0494758634575,292.9760538033207,630.7412554193533,210.25653069359612,700.7484801137347,238.36683760949379,,,823.2828505202539,341.9014542016521,748.2365770231571,352.71694655858664,699.6772235838592,362.6495415802612
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_363.png,793.0489801653807,150.57047706547957,761.4849579891791,214.5148323362329,720.669412071677,277.9149803280862,651.2829840119234,264.58190199503554,716.8599611193769,222.40583788028331,,,807.1082726473119,387.02750960481205,738.4630048308497,374.4462225773577,692.3316190635168,365.17580055712807
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_364.png,749.9124329941807,465.59650790366345,719.893923595342,396.2890670857564,697.8214902138429,347.95043798027353,751.2367789970706,345.52247030830864,699.5872848843628,280.18806749907145,662.7263211372594,235.6017520684434,819.8586289850984,134.41385014832272,792.376161400647,197.54189450072602,765.7100047345456,262.30256068982936
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_365.png,773.9993531361791,345.8668401460148,698.7323553052674,315.1861577457311,,,744.4978549640412,459.62235844932195,716.4513434290081,387.9166193926977,699.014833183843,339.37717368967407,815.0114283562808,125.11264391525127,792.2725088263923,190.6437033478436,768.6383562441459,258.3233221060947
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_366.png,579.6669801838052,231.63856979614206,596.8095094691561,299.66447965864563,610.9588987205568,360.61569489544877,840.8864740558188,462.65457629709226,769.8674241593651,432.99527959704074,722.5213908950626,406.6012265703893,817.2134574236675,496.39542758889394,,,768.234802322665,395.9891846318387
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_367.png,748.9154439217141,461.29405809984223,705.3788616097117,436.80473054934095,,,697.4878560656614,478.4365873851931,695.8552342289613,431.6347613997907,694.4947160317112,400.34284286303904,850.9543087154693,630.814625477201,831.6349503145184,561.7003010568974,816.3971465053176,508.6400913641446
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_368.png,569.9648976259731,226.87249108524352,603.8047070050985,296.87971577962486,633.5264443433782,349.8775124792077,602.5513807317976,219.71062666638093,614.9055968543356,288.4645250874614,622.0674612731981,344.14802094411766,496.67259186629263,459.3435319459266,546.9977399761104,445.87934758321217,586.5073957289937,432.6358875543128
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_369.png,661.3577332696082,234.95994864663268,686.9617559921471,301.83942179257474,706.3854973678663,350.84022389950263,701.9710106915664,228.33821863218293,695.3492806771168,293.6726214414201,686.7410316583321,345.3221155541279,464.0301788390068,436.039816752089,514.5760512826396,393.44002032579584,558.7209180456376,353.0474672376526
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_370.png,538.4359381205658,171.2497350198471,543.6059072701161,92.88388685824297,543.6059072701161,37.646848049890096,544.9664254673661,233.01725702302826,568.0952348206173,278.1864611717306,,,507.96033050216414,243.90140260102885,556.9389856031667,286.34957035523104,609.9991952959194,328.7977381094333
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_371.png,566.4582867033911,171.09194001995743,591.17941209067,243.71024584508928,605.7472181224593,302.20219430606176,533.3496366311424,187.20481638845175,578.3774007294005,251.21487319479894,615.4590888103188,300.4363996355418,819.629097589185,337.5180877164602,746.5693430964232,356.0589317569194,699.1136113262003,367.7573214491139
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_372.png,566.7092069071688,191.34856389125932,605.0758200696208,260.46288831156295,636.6398422458225,312.9788907254157,600.7221618384206,178.83179647655868,618.6810020421215,253.38819368586257,628.204629422872,312.9788907254157,505.4858880309156,472.43164005101215,569.1581396622189,444.9491724665607,611.3342037769711,424.2692958683596
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_373.png,587.4231107203312,192.6148123816008,618.1037931206149,264.1294965376577,643.9285401769687,320.63492599429526,620.3110364587648,184.8894606980762,630.9058044818844,258.390663858468,633.5544964876642,318.8691313237754,424.97000103249826,376.25747158761703,497.5883068576301,394.1361426266312,550.7828713070428,408.2624999907906
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_374.png,614.1944102681235,156.875232009766,627.2766784838893,239.39414948306847,634.6564195286803,301.1156200395016,664.175383707844,187.06507662000558,653.776657690184,259.8561587436251,639.0171756006022,320.90674375053186,634.0002177190337,186.1769505607822,641.6191196236341,257.19600045723587,650.0867871677885,324.5966142729273
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_375.png,627.6121212586526,182.70432054808367,678.5994230226627,234.69795063638335,719.5234415437759,277.9700685808392,708.4538299765895,160.2296546389477,698.076971074119,227.32796751497074,681.6184079955317,292.39410789565784,805.0613491083978,268.2422281127057,755.4158184434408,320.57130097576857,712.143700498985,358.81177729877606
